domain,matrix,n,nnz,condition,method,chosen,setup_sec,zero_diagonal,rho_jacobi,rho_gauss_seidel,permuted,perm_cost,worst_ratio_before,worst_ratio_after,runtime_sec,iterations,matvecs,tri_solves,precond_applies,status,residual_abs,error_abs,residual_rel,error_rel,reported_converged,accurate,ratio_none,ratio_mc64,ratio_minsum,ratio_bottleneck,note
optimal_control_problem,spaceStation_11,1364.0,18954.0,none,Jacobi,none,0.0006127599999672384,600.0,,,False,,inf,,,,,,,not_applicable,,,,,,False,,,,,zero diagonal
optimal_control_problem,spaceStation_11,1364.0,18954.0,none,Gauss-Seidel,none,0.0006127599999672384,600.0,,,False,,inf,,,,,,,not_applicable,,,,,,False,,,,,zero diagonal
optimal_control_problem,spaceStation_11,1364.0,18954.0,none,SOR,none,0.0006127599999672384,600.0,,,False,,inf,,,,,,,not_applicable,,,,,,False,,,,,zero diagonal
optimal_control_problem,spaceStation_11,1364.0,18954.0,mc64,Jacobi,mc64,0.0,0.0,,,True,8066.521469686658,inf,21323914.25185802,0.0010380699998222553,33.0,33.0,0.0,0.0,did_not_converge,2864954095910463.5,689712266258868.4,2203416105842.9863,18675006629212.535,False,False,,,,,
optimal_control_problem,spaceStation_11,1364.0,18954.0,mc64,Gauss-Seidel,mc64,0.0,0.0,,,True,8066.521469686658,inf,21323914.25185802,0.002345610000020315,13.0,13.0,12.0,0.0,did_not_converge,2440074994450457.0,978386473476853.0,1876644568201.452,26491299012586.133,False,False,,,,,
optimal_control_problem,spaceStation_11,1364.0,18954.0,mc64,SOR,mc64,0.0,0.0,,,True,8066.521469686658,inf,21323914.25185802,0.002979450000111683,11.0,11.0,10.0,0.0,did_not_converge,1.1176766040065196e+16,9202867581647850.0,8595972388902.193,249181610220244.34,False,False,,,,,
optimal_control_problem,spaceStation_11,1364.0,18954.0,best,Jacobi,mc64,0.0,0.0,1.9686250590788057,7.314608410441517,True,,inf,21323914.25185802,0.001692479999974239,33.0,33.0,0.0,0.0,did_not_converge,2864954095910463.5,689712266258868.4,2203416105842.9863,18675006629212.535,False,False,inf,21323914.25185802,21323914.25185802,6124806.064343901,
optimal_control_problem,spaceStation_11,1364.0,18954.0,best,Gauss-Seidel,mc64,0.0,0.0,1.9686250590788057,7.314608410441517,True,,inf,21323914.25185802,0.0033627899999828514,13.0,13.0,12.0,0.0,did_not_converge,2440074994450457.0,978386473476853.0,1876644568201.452,26491299012586.133,False,False,inf,21323914.25185802,21323914.25185802,6124806.064343901,
optimal_control_problem,spaceStation_11,1364.0,18954.0,best,SOR,mc64,0.0,0.0,1.9686250590788057,7.314608410441517,True,,inf,21323914.25185802,0.0029563499999767373,11.0,11.0,10.0,0.0,did_not_converge,1.1176766040065196e+16,9202867581647850.0,8595972388902.193,249181610220244.34,False,False,inf,21323914.25185802,21323914.25185802,6124806.064343901,
random_matrices,rand_064_n111,111.0,12321.0,none,Jacobi,none,0.0,0.0,62.56051169481378,1.9137998615366982e+23,False,,4483.738778608773,,0.0003578989999368787,9.0,9.0,0.0,0.0,did_not_converge,4.0632998978283437e+17,668543420270964.9,61038316941090.31,63455333285790.97,False,False,,,,,
random_matrices,rand_064_n111,111.0,12321.0,none,Gauss-Seidel,none,0.0,0.0,62.56051169481378,1.9137998615366982e+23,False,,4483.738778608773,,0.0013370299998314294,2.0,2.0,1.0,0.0,did_not_converge,2.608366246454339e+27,4.2489314642858683e+24,3.9182509205046125e+23,4.032907272731306e+23,False,False,,,,,
random_matrices,rand_064_n111,111.0,12321.0,none,SOR,none,0.0,0.0,62.56051169481378,1.9137998615366982e+23,False,,4483.738778608773,,0.001215650000176538,2.0,2.0,1.0,0.0,did_not_converge,1.2807376751562892e+32,2.0731744294621304e+29,1.923906039432762e+28,1.9677700863136065e+28,False,False,,,,,
random_matrices,rand_064_n111,111.0,12321.0,mc64,Jacobi,mc64,0.0,0.0,,,True,112.73601776899014,4483.738778608773,62.61067018113842,0.0005632299998978851,17.0,17.0,0.0,0.0,did_not_converge,3.0507352149663916e+16,46369552040986.56,4582771334549.684,4401203107916.4,False,False,,,,,
random_matrices,rand_064_n111,111.0,12321.0,mc64,Gauss-Seidel,mc64,0.0,0.0,,,True,112.73601776899014,4483.738778608773,62.61067018113842,0.0028051300000697665,4.0,4.0,3.0,0.0,did_not_converge,5.676809749349417e+21,9.521974480757205e+18,8.527623394971459e+17,9.037858213761952e+17,False,False,,,,,
random_matrices,rand_064_n111,111.0,12321.0,mc64,SOR,mc64,0.0,0.0,,,True,112.73601776899014,4483.738778608773,62.61067018113842,0.001463309999962803,3.0,3.0,2.0,0.0,did_not_converge,3.7943755335558666e+18,6259531880861234.0,569985731386656.9,594128473438712.0,False,False,,,,,
random_matrices,rand_064_n111,111.0,12321.0,best,Jacobi,bottleneck,0.0,0.0,6.63047473434956,838050.6109047257,True,,4483.738778608773,62.61067018113842,0.0005797789999633096,16.0,16.0,0.0,0.0,did_not_converge,8357659392404142.0,14924768692100.621,1255475784969.479,1416596353886.3872,False,False,4483.738778608773,62.61067018113842,62.61067018113842,62.61067018113842,
random_matrices,rand_064_n111,111.0,12321.0,best,Gauss-Seidel,bottleneck,0.0,0.0,6.63047473434956,838050.6109047257,True,,4483.738778608773,62.61067018113842,0.0017215899999882822,4.0,4.0,3.0,0.0,did_not_converge,1.8882518120207624e+21,3.034683884007303e+18,2.836505191957663e+17,2.880394473086781e+17,False,False,4483.738778608773,62.61067018113842,62.61067018113842,62.61067018113842,
random_matrices,rand_064_n111,111.0,12321.0,best,SOR,bottleneck,0.0,0.0,6.63047473434956,838050.6109047257,True,,4483.738778608773,62.61067018113842,0.001294710000138366,3.0,3.0,2.0,0.0,did_not_converge,3.0439895446795813e+19,4.850371634844702e+16,4572638083957806.0,4603769019583970.0,False,False,4483.738778608773,62.61067018113842,62.61067018113842,62.61067018113842,
optimal_control_problem,spaceStation_9,1180.0,19674.0,none,Jacobi,none,0.0009013700000650715,520.0,,,False,,inf,,,,,,,not_applicable,,,,,,False,,,,,zero diagonal
optimal_control_problem,spaceStation_9,1180.0,19674.0,none,Gauss-Seidel,none,0.0009013700000650715,520.0,,,False,,inf,,,,,,,not_applicable,,,,,,False,,,,,zero diagonal
optimal_control_problem,spaceStation_9,1180.0,19674.0,none,SOR,none,0.0009013700000650715,520.0,,,False,,inf,,,,,,,not_applicable,,,,,,False,,,,,zero diagonal
optimal_control_problem,spaceStation_9,1180.0,19674.0,mc64,Jacobi,mc64,0.0,0.0,,,True,6586.4048726590245,inf,9396121.07546357,0.0008707499998763524,28.0,28.0,0.0,0.0,did_not_converge,2087941766563022.5,849523363073921.4,1569770747122.549,24730581226565.434,False,False,,,,,
optimal_control_problem,spaceStation_9,1180.0,19674.0,mc64,Gauss-Seidel,mc64,0.0,0.0,,,True,6586.4048726590245,inf,9396121.07546357,0.002009479999969699,10.0,10.0,9.0,0.0,did_not_converge,6683914573611953.0,4073930792488776.0,5025146650135.48,118596710525408.97,False,False,,,,,
optimal_control_problem,spaceStation_9,1180.0,19674.0,mc64,SOR,mc64,0.0,0.0,,,True,6586.4048726590245,inf,9396121.07546357,0.0018682400000216148,8.0,8.0,7.0,0.0,did_not_converge,3372908566823799.5,2281653847410198.0,2535843329402.179,66421511469806.94,False,False,,,,,
optimal_control_problem,spaceStation_9,1180.0,19674.0,best,Jacobi,mc64,0.0,0.0,2.230526692328809,16.274070930299356,True,,inf,9396121.07546357,0.0014253689998895425,28.0,28.0,0.0,0.0,did_not_converge,2087941766563022.5,849523363073921.4,1569770747122.549,24730581226565.434,False,False,inf,9396121.07546357,9396121.07546357,6108681.066867457,
optimal_control_problem,spaceStation_9,1180.0,19674.0,best,Gauss-Seidel,mc64,0.0,0.0,2.230526692328809,16.274070930299356,True,,inf,9396121.07546357,0.0029504009999072878,10.0,10.0,9.0,0.0,did_not_converge,6683914573611953.0,4073930792488776.0,5025146650135.48,118596710525408.97,False,False,inf,9396121.07546357,9396121.07546357,6108681.066867457,
optimal_control_problem,spaceStation_9,1180.0,19674.0,best,SOR,mc64,0.0,0.0,2.230526692328809,16.274070930299356,True,,inf,9396121.07546357,0.0024569400000018504,8.0,8.0,7.0,0.0,did_not_converge,3372908566823799.5,2281653847410198.0,2535843329402.179,66421511469806.94,False,False,inf,9396121.07546357,9396121.07546357,6108681.066867457,
electromagnetics_problem,mhd3200b,3200.0,18316.0,none,Jacobi,none,0.0,0.0,,,False,,1858.3333333333683,,0.006058060999976078,108.0,108.0,0.0,0.0,did_not_converge,156035928511.08286,4.529290559025254e+16,25436306174.123848,800673017062741.5,False,False,,,,,
electromagnetics_problem,mhd3200b,3200.0,18316.0,none,Gauss-Seidel,none,0.0,0.0,,,False,,1858.3333333333683,,0.01496430999986842,48.0,48.0,47.0,0.0,solved,5.943975661147514e-08,27.131390491140646,9.689613555749087e-09,0.4796197549826441,True,False,,,,,
electromagnetics_problem,mhd3200b,3200.0,18316.0,none,SOR,none,0.0,0.0,,,False,,1858.3333333333683,,0.00782430000003842,31.0,31.0,30.0,0.0,solved,6.02310155869884e-08,19.889962927460427,9.818601191841817e-09,0.35160819158890755,True,False,,,,,
electromagnetics_problem,mhd3200b,3200.0,18316.0,mc64,Jacobi,mc64,0.0,0.0,,,False,31803.525962160784,1858.3333333333683,1858.3333333333683,0.0034219100000427716,108.0,108.0,0.0,0.0,did_not_converge,156035928511.08286,4.529290559025254e+16,25436306174.123848,800673017062741.5,False,False,,,,,
electromagnetics_problem,mhd3200b,3200.0,18316.0,mc64,Gauss-Seidel,mc64,0.0,0.0,,,False,31803.525962160784,1858.3333333333683,1858.3333333333683,0.010525079999979425,48.0,48.0,47.0,0.0,solved,5.943975661147514e-08,27.131390491140646,9.689613555749087e-09,0.4796197549826441,True,False,,,,,
electromagnetics_problem,mhd3200b,3200.0,18316.0,mc64,SOR,mc64,0.0,0.0,,,False,31803.525962160784,1858.3333333333683,1858.3333333333683,0.007376179999937449,31.0,31.0,30.0,0.0,solved,6.02310155869884e-08,19.889962927460427,9.818601191841817e-09,0.35160819158890755,True,False,,,,,
electromagnetics_problem,mhd3200b,3200.0,18316.0,best,Jacobi,none,0.0,0.0,,,False,,1858.3333333333683,1858.3333333333683,0.0032009799999741517,108.0,108.0,0.0,0.0,did_not_converge,156035928511.08286,4.529290559025254e+16,25436306174.123848,800673017062741.5,False,False,1858.3333333333683,1858.3333333333683,1858.3333333333683,1791.857142856445,
electromagnetics_problem,mhd3200b,3200.0,18316.0,best,Gauss-Seidel,none,0.0,0.0,,,False,,1858.3333333333683,1858.3333333333683,0.010575130000006538,48.0,48.0,47.0,0.0,solved,5.943975661147514e-08,27.131390491140646,9.689613555749087e-09,0.4796197549826441,True,False,1858.3333333333683,1858.3333333333683,1858.3333333333683,1791.857142856445,
electromagnetics_problem,mhd3200b,3200.0,18316.0,best,SOR,none,0.0,0.0,,,False,,1858.3333333333683,1858.3333333333683,0.007183600000189472,31.0,31.0,30.0,0.0,solved,6.02310155869884e-08,19.889962927460427,9.818601191841817e-09,0.35160819158890755,True,False,1858.3333333333683,1858.3333333333683,1858.3333333333683,1791.857142856445,
directed_weighted_graph,cage8,1015.0,11003.0,none,Jacobi,none,0.0,0.0,0.965733246510138,0.26187738492241763,False,,1.9999999999999978,,0.01571578000016416,504.0,504.0,0.0,0.0,solved,3.1368130209461077e-07,3.517285649753604e-07,9.76122322476597e-09,1.104014097413144e-08,True,True,,,,,
directed_weighted_graph,cage8,1015.0,11003.0,none,Gauss-Seidel,none,0.0,0.0,0.965733246510138,0.26187738492241763,False,,1.9999999999999978,,0.002718329999879643,14.0,14.0,13.0,0.0,solved,2.711759304070486e-07,8.263747164542291e-07,8.438529080985602e-09,2.5938448780103197e-08,True,True,,,,,
directed_weighted_graph,cage8,1015.0,11003.0,none,SOR,none,0.0,0.0,0.965733246510138,0.26187738492241763,False,,1.9999999999999978,,0.0028308500000093773,18.0,18.0,17.0,0.0,solved,2.3194448982968995e-07,2.980508057199468e-07,7.217714048825232e-09,9.35529052874106e-09,True,True,,,,,
directed_weighted_graph,cage8,1015.0,11003.0,mc64,Jacobi,mc64,0.0,0.0,,,False,1363.071630183003,1.9999999999999978,1.9999999999999978,0.01527312999996866,504.0,504.0,0.0,0.0,solved,3.1368130209461077e-07,3.517285649753604e-07,9.76122322476597e-09,1.104014097413144e-08,True,True,,,,,
directed_weighted_graph,cage8,1015.0,11003.0,mc64,Gauss-Seidel,mc64,0.0,0.0,,,False,1363.071630183003,1.9999999999999978,1.9999999999999978,0.0026397200001611054,14.0,14.0,13.0,0.0,solved,2.711759304070486e-07,8.263747164542291e-07,8.438529080985602e-09,2.5938448780103197e-08,True,True,,,,,
directed_weighted_graph,cage8,1015.0,11003.0,mc64,SOR,mc64,0.0,0.0,,,False,1363.071630183003,1.9999999999999978,1.9999999999999978,0.0027257799999915733,18.0,18.0,17.0,0.0,solved,2.3194448982968995e-07,2.980508057199468e-07,7.217714048825232e-09,9.35529052874106e-09,True,True,,,,,
directed_weighted_graph,cage8,1015.0,11003.0,best,Jacobi,none,0.0,0.0,0.965733246510138,0.26187738492241763,False,,1.9999999999999978,1.9999999999999978,0.015478870999913852,504.0,504.0,0.0,0.0,solved,3.1368130209461077e-07,3.517285649753604e-07,9.76122322476597e-09,1.104014097413144e-08,True,True,1.9999999999999978,1.9999999999999978,1.9999999999999978,1.9999999999999978,
directed_weighted_graph,cage8,1015.0,11003.0,best,Gauss-Seidel,none,0.0,0.0,0.965733246510138,0.26187738492241763,False,,1.9999999999999978,1.9999999999999978,0.002730199999859906,14.0,14.0,13.0,0.0,solved,2.711759304070486e-07,8.263747164542291e-07,8.438529080985602e-09,2.5938448780103197e-08,True,True,1.9999999999999978,1.9999999999999978,1.9999999999999978,1.9999999999999978,
directed_weighted_graph,cage8,1015.0,11003.0,best,SOR,none,0.0,0.0,0.965733246510138,0.26187738492241763,False,,1.9999999999999978,1.9999999999999978,0.002684350000208724,18.0,18.0,17.0,0.0,solved,2.3194448982968995e-07,2.980508057199468e-07,7.217714048825232e-09,9.35529052874106e-09,True,True,1.9999999999999978,1.9999999999999978,1.9999999999999978,1.9999999999999978,
statistical_mathematical_problem,rw5151,5151.0,20199.0,none,Jacobi,none,0.0007750499999019667,5151.0,,,False,,inf,,,,,,,not_applicable,,,,,,False,,,,,zero diagonal
statistical_mathematical_problem,rw5151,5151.0,20199.0,none,Gauss-Seidel,none,0.0007750499999019667,5151.0,,,False,,inf,,,,,,,not_applicable,,,,,,False,,,,,zero diagonal
statistical_mathematical_problem,rw5151,5151.0,20199.0,none,SOR,none,0.0007750499999019667,5151.0,,,False,,inf,,,,,,,not_applicable,,,,,,False,,,,,zero diagonal
statistical_mathematical_problem,rw5151,5151.0,20199.0,mc64,Jacobi,mc64,0.0,0.0,,,True,11557.386708684355,inf,199.0,0.0005536200001188263,11.0,11.0,0.0,0.0,did_not_converge,450482203912874.6,4184511082917702.0,6276713194362.026,58304080087218.164,False,False,,,,,
statistical_mathematical_problem,rw5151,5151.0,20199.0,mc64,Gauss-Seidel,mc64,0.0,0.0,,,True,11557.386708684355,inf,199.0,0.0019472999999834428,2.0,2.0,1.0,0.0,did_not_converge,3.73075118303091e+46,2.4056146191924968e+48,5.1981754155910635e+44,3.351816846392151e+46,False,False,,,,,
statistical_mathematical_problem,rw5151,5151.0,20199.0,mc64,SOR,mc64,0.0,0.0,,,True,11557.386708684355,inf,199.0,0.002029050000146526,2.0,2.0,1.0,0.0,did_not_converge,8.130195624500916e+54,5.871704491830571e+56,1.1328062619521132e+53,8.181226483966304e+54,False,False,,,,,
statistical_mathematical_problem,rw5151,5151.0,20199.0,best,Jacobi,mc64,0.0,0.0,,,True,,inf,199.0,0.0005597700001089834,11.0,11.0,0.0,0.0,did_not_converge,450482203912874.6,4184511082917702.0,6276713194362.026,58304080087218.164,False,False,inf,199.0,199.0,198.0,
statistical_mathematical_problem,rw5151,5151.0,20199.0,best,Gauss-Seidel,mc64,0.0,0.0,,,True,,inf,199.0,0.002019958999881055,2.0,2.0,1.0,0.0,did_not_converge,3.73075118303091e+46,2.4056146191924968e+48,5.1981754155910635e+44,3.351816846392151e+46,False,False,inf,199.0,199.0,198.0,
statistical_mathematical_problem,rw5151,5151.0,20199.0,best,SOR,mc64,0.0,0.0,,,True,,inf,199.0,0.0017583799999556504,2.0,2.0,1.0,0.0,did_not_converge,8.130195624500916e+54,5.871704491830571e+56,1.1328062619521132e+53,8.181226483966304e+54,False,False,inf,199.0,199.0,198.0,
optimization_problem,c-19,2327.0,21817.0,none,Jacobi,none,0.0,0.0,,,False,,58500000000.0,,0.00036854999984825554,4.0,4.0,0.0,0.0,did_not_converge,4.4427290285339626e+23,1.8302901774462476e+22,1.7713281380915712e+19,3.7942134337458445e+20,False,False,,,,,
optimization_problem,c-19,2327.0,21817.0,none,Gauss-Seidel,none,0.0,0.0,,,False,,58500000000.0,,0.002148720999912257,3.0,3.0,2.0,0.0,did_not_converge,4.173209022027994e+26,1.836547687816767e+25,1.6638697789982226e+22,3.807185327603001e+23,False,False,,,,,
optimization_problem,c-19,2327.0,21817.0,none,SOR,none,0.0,0.0,,,False,,58500000000.0,,0.001754320999907577,3.0,3.0,2.0,0.0,did_not_converge,1.0186426104978769e+27,4.482904813123548e+25,4.061355772646237e+22,9.293115306934327e+23,False,False,,,,,
optimization_problem,c-19,2327.0,21817.0,mc64,Jacobi,mc64,0.0,0.0,,,True,22524.450501968622,58500000000.0,584.00000001,0.0018256000000747008,45.0,45.0,0.0,0.0,did_not_converge,3886454680041648.5,656553875368544.8,154954004350.95026,13610440380426.436,False,False,,,,,
optimization_problem,c-19,2327.0,21817.0,mc64,Gauss-Seidel,mc64,0.0,0.0,,,True,22524.450501968622,58500000000.0,584.00000001,0.004279830000086804,24.0,24.0,23.0,0.0,did_not_converge,613685757998390.1,403457997328382.9,24467817958.44322,8363732550602.635,False,False,,,,,
optimization_problem,c-19,2327.0,21817.0,mc64,SOR,mc64,0.0,0.0,,,True,22524.450501968622,58500000000.0,584.00000001,0.003251729000112391,16.0,16.0,15.0,0.0,did_not_converge,3.851665775245351e+16,2.3426285252151476e+16,1535669612618.1985,485629695781316.4,False,False,,,,,
optimization_problem,c-19,2327.0,21817.0,best,Jacobi,mc64,0.0,0.0,,,True,,58500000000.0,584.00000001,0.0015441309999459918,45.0,45.0,0.0,0.0,did_not_converge,3886454680041648.5,656553875368544.8,154954004350.95026,13610440380426.436,False,False,58500000000.0,584.00000001,584.00000001,291.500000005,
optimization_problem,c-19,2327.0,21817.0,best,Gauss-Seidel,mc64,0.0,0.0,,,True,,58500000000.0,584.00000001,0.004020980999939638,24.0,24.0,23.0,0.0,did_not_converge,613685757998390.1,403457997328382.9,24467817958.44322,8363732550602.635,False,False,58500000000.0,584.00000001,584.00000001,291.500000005,
optimization_problem,c-19,2327.0,21817.0,best,SOR,mc64,0.0,0.0,,,True,,58500000000.0,584.00000001,0.003126529999917693,16.0,16.0,15.0,0.0,did_not_converge,3.851665775245351e+16,2.3426285252151476e+16,1535669612618.1985,485629695781316.4,False,False,58500000000.0,584.00000001,584.00000001,291.500000005,
random_matrices,rand_065_n113,113.0,12769.0,none,Jacobi,none,0.0,0.0,114.57977559746135,1.7131838911677004e+30,False,,15589.247011548114,,0.0004378600001473387,8.0,8.0,0.0,0.0,did_not_converge,5.723748491197248e+17,947936632190383.9,91104052615457.0,89174377180676.05,False,False,,,,,
random_matrices,rand_065_n113,113.0,12769.0,none,Gauss-Seidel,none,0.0,0.0,114.57977559746135,1.7131838911677004e+30,False,,15589.247011548114,,0.0014326699999855919,2.0,2.0,1.0,0.0,did_not_converge,6.756668478476119e+33,1.228810302004553e+31,1.0754488627775647e+30,1.1559674943804336e+30,False,False,,,,,
random_matrices,rand_065_n113,113.0,12769.0,none,SOR,none,0.0,0.0,114.57977559746135,1.7131838911677004e+30,False,,15589.247011548114,,0.0012361300000520714,2.0,2.0,1.0,0.0,did_not_converge,1.2953417802156828e+38,2.3444651632172574e+35,2.0617762272619483e+34,2.20548730423683e+34,False,False,,,,,
random_matrices,rand_065_n113,113.0,12769.0,mc64,Jacobi,mc64,0.0,0.0,,,True,114.52173067160888,15589.247011548114,63.93442885596786,0.0009361899999476009,16.0,16.0,0.0,0.0,did_not_converge,6884237492711855.0,10083672852997.893,1095753832856.0166,948592148276.8282,False,False,,,,,
random_matrices,rand_065_n113,113.0,12769.0,mc64,Gauss-Seidel,mc64,0.0,0.0,,,True,114.52173067160888,15589.247011548114,63.93442885596786,0.0016374000001633249,3.0,3.0,2.0,0.0,did_not_converge,8082004709363853.0,13283420199458.81,1286400657563.2078,1249599058513.911,False,False,,,,,
random_matrices,rand_065_n113,113.0,12769.0,mc64,SOR,mc64,0.0,0.0,,,True,114.52173067160888,15589.247011548114,63.93442885596786,0.0013354200000321725,3.0,3.0,2.0,0.0,did_not_converge,8.306178165431695e+21,1.2925480377074346e+19,1.3220820128289096e+18,1.2159269124596524e+18,False,False,,,,,
random_matrices,rand_065_n113,113.0,12769.0,best,Jacobi,mc64,0.0,0.0,6.6454417790672204,451307.15376199543,True,,15589.247011548114,63.93442885596786,0.0005892500000754808,16.0,16.0,0.0,0.0,did_not_converge,6884237492711855.0,10083672852997.893,1095753832856.0166,948592148276.8282,False,False,15589.247011548114,63.93442885596786,63.93442885596786,63.93442885596786,
random_matrices,rand_065_n113,113.0,12769.0,best,Gauss-Seidel,mc64,0.0,0.0,6.6454417790672204,451307.15376199543,True,,15589.247011548114,63.93442885596786,0.0014121499998509535,3.0,3.0,2.0,0.0,did_not_converge,8082004709363853.0,13283420199458.81,1286400657563.2078,1249599058513.911,False,False,15589.247011548114,63.93442885596786,63.93442885596786,63.93442885596786,
random_matrices,rand_065_n113,113.0,12769.0,best,SOR,mc64,0.0,0.0,6.6454417790672204,451307.15376199543,True,,15589.247011548114,63.93442885596786,0.001321559999951205,3.0,3.0,2.0,0.0,did_not_converge,8.306178165431695e+21,1.2925480377074346e+19,1.3220820128289096e+18,1.2159269124596524e+18,False,False,15589.247011548114,63.93442885596786,63.93442885596786,63.93442885596786,
optimal_control_problem,spaceStation_12,1410.0,19728.0,none,Jacobi,none,0.001055339999993521,620.0,,,False,,inf,,,,,,,not_applicable,,,,,,False,,,,,zero diagonal
optimal_control_problem,spaceStation_12,1410.0,19728.0,none,Gauss-Seidel,none,0.001055339999993521,620.0,,,False,,inf,,,,,,,not_applicable,,,,,,False,,,,,zero diagonal
optimal_control_problem,spaceStation_12,1410.0,19728.0,none,SOR,none,0.001055339999993521,620.0,,,False,,inf,,,,,,,not_applicable,,,,,,False,,,,,zero diagonal
optimal_control_problem,spaceStation_12,1410.0,19728.0,mc64,Jacobi,mc64,0.0,0.0,,,True,8531.675694059406,inf,142634330.66581702,0.0010531300001730415,32.0,32.0,0.0,0.0,did_not_converge,1382981306773551.2,1122656124378135.9,1057355143651.2126,29897659644213.49,False,False,,,,,
optimal_control_problem,spaceStation_12,1410.0,19728.0,mc64,Gauss-Seidel,mc64,0.0,0.0,,,True,8531.675694059406,inf,142634330.66581702,0.0024447700000109762,13.0,13.0,12.0,0.0,did_not_converge,2269732219629430.0,1292108528039495.2,1735318493013.4578,34410377457397.37,False,False,,,,,
optimal_control_problem,spaceStation_12,1410.0,19728.0,mc64,SOR,mc64,0.0,0.0,,,True,8531.675694059406,inf,142634330.66581702,0.0020558399999117682,11.0,11.0,10.0,0.0,did_not_converge,1.0284742710157616e+16,1.4932661943478142e+16,7863176134379.287,397674438925373.0,False,False,,,,,
optimal_control_problem,spaceStation_12,1410.0,19728.0,best,Jacobi,mc64,0.0,0.0,1.9678479447108514,7.315728558388427,True,,inf,142634330.66581702,0.0015972010000950831,32.0,32.0,0.0,0.0,did_not_converge,1382981306773551.2,1122656124378135.9,1057355143651.2126,29897659644213.49,False,False,inf,142634330.66581702,142634330.66581702,6131517.253015848,
optimal_control_problem,spaceStation_12,1410.0,19728.0,best,Gauss-Seidel,mc64,0.0,0.0,1.9678479447108514,7.315728558388427,True,,inf,142634330.66581702,0.0034375809998437035,13.0,13.0,12.0,0.0,did_not_converge,2269732219629430.0,1292108528039495.2,1735318493013.4578,34410377457397.37,False,False,inf,142634330.66581702,142634330.66581702,6131517.253015848,
optimal_control_problem,spaceStation_12,1410.0,19728.0,best,SOR,mc64,0.0,0.0,1.9678479447108514,7.315728558388427,True,,inf,142634330.66581702,0.0029664800001683034,11.0,11.0,10.0,0.0,did_not_converge,1.0284742710157616e+16,1.4932661943478142e+16,7863176134379.287,397674438925373.0,False,False,inf,142634330.66581702,142634330.66581702,6131517.253015848,
computational_fluid_dynamics_problem,bcsstm13,2003.0,21943.0,none,Jacobi,none,0.0004558799998903851,762.0,,,False,,inf,,,,,,,not_applicable,,,,,,False,,,,,zero diagonal
computational_fluid_dynamics_problem,bcsstm13,2003.0,21943.0,none,Gauss-Seidel,none,0.0004558799998903851,762.0,,,False,,inf,,,,,,,not_applicable,,,,,,False,,,,,zero diagonal
computational_fluid_dynamics_problem,bcsstm13,2003.0,21943.0,none,SOR,none,0.0004558799998903851,762.0,,,False,,inf,,,,,,,not_applicable,,,,,,False,,,,,zero diagonal
computational_fluid_dynamics_problem,bcsstm13,2003.0,21943.0,mc64,Jacobi,mc64,0.05794307199994364,762.0,,,False,,inf,,,,,,,not_applicable,,,,,,False,,,,,zero diagonal
computational_fluid_dynamics_problem,bcsstm13,2003.0,21943.0,mc64,Gauss-Seidel,mc64,0.05794307199994364,762.0,,,False,,inf,,,,,,,not_applicable,,,,,,False,,,,,zero diagonal
computational_fluid_dynamics_problem,bcsstm13,2003.0,21943.0,mc64,SOR,mc64,0.05794307199994364,762.0,,,False,,inf,,,,,,,not_applicable,,,,,,False,,,,,zero diagonal
computational_fluid_dynamics_problem,bcsstm13,2003.0,21943.0,best,Jacobi,none,0.2641914650000672,762.0,,,False,,inf,,,,,,,not_applicable,,,,,,False,inf,,,,zero diagonal
computational_fluid_dynamics_problem,bcsstm13,2003.0,21943.0,best,Gauss-Seidel,none,0.2641914650000672,762.0,,,False,,inf,,,,,,,not_applicable,,,,,,False,inf,,,,zero diagonal
computational_fluid_dynamics_problem,bcsstm13,2003.0,21943.0,best,SOR,none,0.2641914650000672,762.0,,,False,,inf,,,,,,,not_applicable,,,,,,False,inf,,,,zero diagonal
computational_fluid_dynamics_problem,rdb3200l,3200.0,18880.0,none,Jacobi,none,0.0,0.0,,,False,,1.3764590572930593,,0.009478600000193182,311.0,311.0,0.0,0.0,did_not_converge,567660777055149.2,176575627818931.2,1007290179654.8392,3121445595575.9556,False,False,,,,,
computational_fluid_dynamics_problem,rdb3200l,3200.0,18880.0,none,Gauss-Seidel,none,0.0,0.0,,,False,,1.3764590572930593,,0.014516660000026604,150.0,150.0,149.0,0.0,did_not_converge,569942926828275.5,204002554919466.66,1011339758466.4968,3606289749073.399,False,False,,,,,
computational_fluid_dynamics_problem,rdb3200l,3200.0,18880.0,none,SOR,none,0.0,0.0,,,False,,1.3764590572930593,,0.009727809999958481,92.0,92.0,91.0,0.0,did_not_converge,632403666745672.0,256734538789177.9,1122173715075.509,4538468333565.71,False,False,,,,,
computational_fluid_dynamics_problem,rdb3200l,3200.0,18880.0,mc64,Jacobi,mc64,0.0,0.0,,,False,4713.180693120728,1.3764590572930593,1.3764590572930593,0.009459289999995235,311.0,311.0,0.0,0.0,did_not_converge,567660777055149.2,176575627818931.2,1007290179654.8392,3121445595575.9556,False,False,,,,,
computational_fluid_dynamics_problem,rdb3200l,3200.0,18880.0,mc64,Gauss-Seidel,mc64,0.0,0.0,,,False,4713.180693120728,1.3764590572930593,1.3764590572930593,0.01474740000003294,150.0,150.0,149.0,0.0,did_not_converge,569942926828275.5,204002554919466.66,1011339758466.4968,3606289749073.399,False,False,,,,,
